"respondent_id","block","profile","price_all","washes_all","donations_all","emissions_all","choice","buy"
14,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
15,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
15,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
15,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
15,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
15,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
15,2,"15","€35","32 washes","no donations","37 ktons",0,NA
15,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
15,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
15,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
15,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
15,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
15,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
15,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
15,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
15,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
15,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
15,6,"20","€165","32 washes","2% donated","37 ktons",1,"No"
15,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
15,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
15,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
15,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
15,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
15,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
15,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
15,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
15,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
15,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
15,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
15,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
15,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
16,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
16,1,"10","€165","57 washes","no donations","37 ktons",0,NA
16,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
16,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
16,2,"14","€165","57 washes","2% donated","carbon neutral",1,"No"
16,2,"15","€35","32 washes","no donations","37 ktons",0,NA
16,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
16,3,"7","€165","32 washes","no donations","carbon neutral",1,"No"
16,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
16,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
16,4,"22","€165","7 washes","4.75% donated","carbon neutral",1,"No"
16,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
16,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
16,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
16,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
16,6,"18","€100","7 washes","no donations","carbon neutral",1,"No"
16,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
16,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
16,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
16,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
16,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
16,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
16,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
16,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
16,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"No"
16,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
16,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
16,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
16,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
16,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
17,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
17,1,"10","€165","57 washes","no donations","37 ktons",0,NA
17,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
17,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
17,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
17,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
17,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
17,3,"7","€165","32 washes","no donations","carbon neutral",1,"No"
17,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
17,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
17,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
17,4,"24","€35","32 washes","no donations","72.6 ktons",1,"No"
17,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
17,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
17,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
17,6,"18","€100","7 washes","no donations","carbon neutral",1,"Yes"
17,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
17,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
17,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
17,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
17,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
17,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
17,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
17,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
17,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
17,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
17,9,"28","€35","7 washes","2% donated","37 ktons",1,"Yes"
17,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
17,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
17,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
18,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
18,1,"10","€165","57 washes","no donations","37 ktons",0,NA
18,1,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
18,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
18,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
18,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
18,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
18,3,"7","€165","32 washes","no donations","carbon neutral",1,"No"
18,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
18,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
18,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
18,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
18,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
18,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
18,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
18,6,"18","€100","7 washes","no donations","carbon neutral",1,"No"
18,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
18,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
18,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
18,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
18,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
18,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
18,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
18,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
18,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
18,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
18,9,"28","€35","7 washes","2% donated","37 ktons",1,"Yes"
18,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
18,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
18,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
19,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
19,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
19,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
19,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
19,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
19,2,"15","€35","32 washes","no donations","37 ktons",0,NA
19,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
19,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
19,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
19,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
19,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
19,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
19,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
19,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
19,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
19,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
19,6,"20","€165","32 washes","2% donated","37 ktons",1,"Yes"
19,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
19,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
19,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
19,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
19,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
19,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
19,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
19,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
19,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
19,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
19,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
19,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
19,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
20,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
20,1,"10","€165","57 washes","no donations","37 ktons",1,"No"
20,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
20,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
20,2,"14","€165","57 washes","2% donated","carbon neutral",0,NA
20,2,"15","€35","32 washes","no donations","37 ktons",1,"Yes"
20,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"Yes"
20,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
20,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
20,4,"23","€100","57 washes","2% donated","37 ktons",0,NA
20,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
20,4,"24","€35","32 washes","no donations","72.6 ktons",1,"Yes"
20,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
20,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
20,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
20,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
20,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
20,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"Yes"
20,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
20,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
20,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
20,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
20,8,"16","€35","32 washes","2% donated","72.6 ktons",1,"Yes"
20,8,"21","€35","7 washes","no donations","carbon neutral",0,NA
20,9,"29","€100","32 washes","4.75% donated","carbon neutral",0,NA
20,9,"6","€35","57 washes","no donations","72.6 ktons",1,"Yes"
20,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
20,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
20,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
20,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
21,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
21,1,"10","€165","57 washes","no donations","37 ktons",0,NA
21,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
21,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
21,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
21,2,"15","€35","32 washes","no donations","37 ktons",0,NA
21,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
21,3,"7","€165","32 washes","no donations","carbon neutral",1,"No"
21,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
21,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
21,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
21,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
21,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
21,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
21,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
21,6,"18","€100","7 washes","no donations","carbon neutral",1,"No"
21,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
21,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
21,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
21,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
21,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
21,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
21,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
21,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
21,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
21,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
21,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
21,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
21,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
21,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
22,1,"5","€100","7 washes","2% donated","carbon neutral",1,"No"
22,1,"10","€165","57 washes","no donations","37 ktons",0,NA
22,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
22,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
22,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
22,2,"15","€35","32 washes","no donations","37 ktons",0,NA
22,3,"8","€100","57 washes","2% donated","72.6 ktons",0,NA
22,3,"7","€165","32 washes","no donations","carbon neutral",1,"Yes"
22,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
22,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
22,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
22,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
22,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
22,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
22,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
22,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
22,6,"20","€165","32 washes","2% donated","37 ktons",1,"Yes"
22,6,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
22,7,"1","€100","57 washes","no donations","72.6 ktons",0,NA
22,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
22,7,"2","€35","32 washes","2% donated","carbon neutral",1,"Yes"
22,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
22,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
22,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
22,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
22,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
22,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
22,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
22,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
22,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
23,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
23,1,"10","€165","57 washes","no donations","37 ktons",1,"Yes"
23,1,"13","€35","7 washes","4.75% donated","72.6 ktons",0,NA
23,2,"12","€100","7 washes","no donations","72.6 ktons",0,NA
23,2,"14","€165","57 washes","2% donated","carbon neutral",1,"Yes"
23,2,"15","€35","32 washes","no donations","37 ktons",0,NA
23,3,"8","€100","57 washes","2% donated","72.6 ktons",1,"No"
23,3,"7","€165","32 washes","no donations","carbon neutral",0,NA
23,3,"9","€35","7 washes","4.75% donated","37 ktons",0,NA
23,4,"23","€100","57 washes","2% donated","37 ktons",1,"Yes"
23,4,"22","€165","7 washes","4.75% donated","carbon neutral",0,NA
23,4,"24","€35","32 washes","no donations","72.6 ktons",0,NA
23,5,"4","€100","32 washes","4.75% donated","37 ktons",0,NA
23,5,"30","€165","7 washes","no donations","72.6 ktons",0,NA
23,5,"11","€35","57 washes","4.75% donated","carbon neutral",1,"Yes"
23,6,"18","€100","7 washes","no donations","carbon neutral",0,NA
23,6,"20","€165","32 washes","2% donated","37 ktons",0,NA
23,6,"13","€35","7 washes","4.75% donated","72.6 ktons",1,"No"
23,7,"1","€100","57 washes","no donations","72.6 ktons",1,"Yes"
23,7,"3","€165","7 washes","4.75% donated","72.6 ktons",0,NA
23,7,"2","€35","32 washes","2% donated","carbon neutral",0,NA
23,8,"19","€100","57 washes","4.75% donated","72.6 ktons",0,NA
23,8,"16","€35","32 washes","2% donated","72.6 ktons",0,NA
23,8,"21","€35","7 washes","no donations","carbon neutral",1,"Yes"
23,9,"29","€100","32 washes","4.75% donated","carbon neutral",1,"Yes"
23,9,"6","€35","57 washes","no donations","72.6 ktons",0,NA
23,9,"28","€35","7 washes","2% donated","37 ktons",0,NA
23,10,"27","€100","7 washes","2% donated","37 ktons",0,NA
23,10,"26","€165","32 washes","4.75% donated","72.6 ktons",0,NA
23,10,"25","€35","57 washes","no donations","carbon neutral",1,"Yes"
24,1,"5","€100","7 washes","2% donated","carbon neutral",0,NA
